Gene,TCGA-AB-2805-03A-01T,TCGA-AB-2811-03B-01T,TCGA-AB-2812-03A-01T,TCGA-AB-2816-03A-01T,TCGA-AB-2818-03A-01T,TCGA-AB-2824-03A-01T,TCGA-AB-2825-03A-01T,TCGA-AB-2826-03A-01T,TCGA-AB-2833-03A-01T,TCGA-AB-2835-03A-01T,TCGA-AB-2836-03A-01T,TCGA-AB-2837-03A-01T,TCGA-AB-2839-03A-01T,TCGA-AB-2845-03B-01T,TCGA-AB-2848-03A-01T,TCGA-AB-2851-03A-01T,TCGA-AB-2853-03A-01T,TCGA-AB-2866-03A-01T,TCGA-AB-2867-03A-01T,TCGA-AB-2869-03A-01T,TCGA-AB-2871-03A-01T,TCGA-AB-2873-03A-01T,TCGA-AB-2877-03A-01T,TCGA-AB-2879-03A-01T,TCGA-AB-2880-03A-01T,TCGA-AB-2884-03A-01T,TCGA-AB-2900-03A-01T,TCGA-AB-2903-03A-01T,TCGA-AB-2909-03A-01T,TCGA-AB-2919-03A-01T,TCGA-AB-2921-03A-01T,TCGA-AB-2924-03A-01T,TCGA-AB-2925-03A-01T,TCGA-AB-2927-03A-01T,TCGA-AB-2931-03A-01T,TCGA-AB-2932-03A-01T,TCGA-AB-2934-03A-01T,TCGA-AB-2936-03A-01T,TCGA-AB-2938-03A-01T,TCGA-AB-2948-03A-01T,TCGA-AB-2955-03A-01T,TCGA-AB-2963-03A-01T,TCGA-AB-2964-03A-01T,TCGA-AB-2965-03A-01T,TCGA-AB-2966-03A-01T,TCGA-AB-2967-03A-01T,TCGA-AB-2969-03A-01T,TCGA-AB-2970-03A-01T,TCGA-AB-2971-03A-01T,TCGA-AB-2972-03A-01T,TCGA-AB-2973-03A-01T,TCGA-AB-2975-03A-01T,TCGA-AB-2976-03A-01T,TCGA-AB-2977-03A-01T,TCGA-AB-2978-03A-01T,TCGA-AB-2979-03A-01T,TCGA-AB-2981-03C-01T,TCGA-AB-2983-03A-01T,TCGA-AB-2984-03A-01T,TCGA-AB-2986-03A-01T,TCGA-AB-2987-03A-01T,TCGA-AB-2988-03C-01T,TCGA-AB-2990-03B-01T,TCGA-AB-2992-03A-01T,TCGA-AB-2993-03A-01T,TCGA-AB-2995-03A-01T,TCGA-AB-2996-03A-01T,TCGA-AB-3000-03A-01T,TCGA-AB-3002-03A-01T,TCGA-AB-3006-03A-01T,TCGA-AB-3008-03A-01T,TCGA-AB-3009-03A-01T,TCGA-AB-3011-03A-01T
hsa-mir-181d,110.834991,21.761322,50.301026,38.907083,20.149662,17.725668,13.908445,57.588897,50.109101,6.7486,28.594304,11.647847,40.785556,217.362159,81.584217,17.204736,101.903482,41.042652,100.803425,62.143076,103.050289,5.677782,181.655884,164.288888,147.881742,50.240499,41.686642,129.59287,115.757976,167.807058,51.458914,13.44809,24.999023,19.421778,33.452076,10.829868,178.202632,163.33207,15.373657,28.829771,225.052944,41.707445,238.331726,49.932019,203.400977,12.668304,10.462495,42.511098,80.440961,60.431887,29.811936,118.404602,35.835969,103.584665,67.002029,73.17242,7.283658,28.299331,251.025961,71.160341,6.928011,29.015402,111.225632,124.998947,78.546411,215.440253,45.975991,374.163659,170.211901,34.040467,278.380102,88.383302,217.784602
hsa-mir-182,159.382548,538.757574,348.638143,103.188351,744.907803,3525.796487,154.317513,504.502732,541.178293,309.592039,518.459881,256.899731,340.756743,3745.927434,431.76063,757.0084,173.981555,913.462095,2681.657065,2480.94279,1879.15232,2115.920122,202.107208,261.869872,340.719533,907.969599,329.814899,190.485906,93.475924,188.129712,706.488004,620.853505,548.416077,797.17572,462.382026,146.619748,221.868177,4758.089706,6313.448362,779.810159,824.351234,266.733657,2084.495251,397.819035,1239.195791,574.296434,177.862408,943.419364,593.702313,4448.458315,233.526835,258.400632,431.383924,356.185867,1957.164545,13119.61713,221.631321,1290.98855,168.896095,1095.869244,1014.458759,830.8956,2064.029948,1897.45592,208.388436,4763.623374,3430.760158,604.331001,1214.347593,5303.504807,5073.258907,675.740686,209.228778
hsa-mir-1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-183,76.943299,141.778309,131.823377,43.98192,175.050185,1566.304472,71.529147,163.168541,223.213269,70.016728,254.338809,108.066134,215.768749,2226.772196,125.554932,184.191883,68.349897,315.712706,1209.641097,474.836835,470.394258,1352.573865,51.729821,72.220954,261.45492,340.761646,96.860138,45.79989,68.476549,60.967962,426.68016,282.409898,171.868286,345.17797,92.179053,41.653338,77.889892,1554.635173,4729.96172,360.020561,466.54234,96.994057,1550.97093,109.68673,566.516347,209.027011,64.867466,544.469061,150.676725,1914.795516,57.967654,57.809306,134.55392,89.046467,510.449672,9178.194619,65.032665,525.559013,31.792206,246.011463,282.069021,303.342838,1914.669813,530.894403,72.134459,1920.548581,3437.101674,295.92944,660.523795,1516.843223,4002.182101,88.383302,72.3356
hsa-mir-184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529768,0,0,0,0,0,0,0,0,1.10261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.409245,0,0,3.270084,0,0,0,0,0,0,0,0,0.520261,0,0,0,0,0,0,0,0,0,0,0,0,1.361619,0,0,0
hsa-mir-185,302.277247,210.359444,124.885305,187.768966,121.527647,697.746745,428.512578,257.950267,349.852634,277.536187,230.259395,278.254117,118.409679,330.802995,147.805173,211.517053,176.467006,412.531269,281.677655,272.473486,354.00805,287.674292,134.738139,106.401864,443.645226,209.699474,194.946353,56.729409,141.300815,124.839161,170.457652,229.364652,212.4917,247.18627,173.207415,364.466704,225.408627,441.115808,405.693719,508.388409,210.513007,185.258649,194.77872,177.627018,137.166479,175.244868,195.648649,281.227263,109.255633,295.444779,180.527837,161.587457,125.087815,103.584665,208.940539,237.315957,180.530677,173.83875,106.636358,168.751665,321.657655,171.454648,164.719865,231.73962,81.752386,305.667368,255.246019,268.717537,386.152373,423.463413,350.783896,204.736002,143.893398
hsa-mir-186,1394.139302,1264.794402,877.666171,595.447533,908.623803,1745.172575,1400.116831,1062.995055,1394.855162,1609.541171,1419.932939,962.241563,624.939973,1816.639946,897.426389,1178.018419,1189.288204,2275.236232,1661.469213,1273.136345,1842.78163,880.056223,1769.641091,1337.465916,2732.854591,1574.202305,1195.425749,441.864847,1318.4453,2068.265537,2355.317367,1409.808141,1451.505801,2489.518861,1671.860411,1457.450283,2455.891898,2171.0051,1264.05622,2499.048969,1286.468376,872.946515,1525.56501,794.000954,1606.069147,599.633041,1168.660644,1711.88921,778.596461,1237.734565,551.520823,824.653231,820.846527,757.803605,820.774861,769.299226,446.904471,1551.072882,1427.337588,721.769168,896.682571,735.936103,876.563912,1622.177341,1037.133216,2261.201972,1631.354992,2824.368712,2762.767798,2047.874513,2403.056938,2681.705999,1771.055493
hsa-mir-187,5.49595,3.956604,0,0,1.259354,16.114244,7.947683,9.598149,3.644298,3.3743,6.019853,7.765231,1.315663,3.966463,0,3.03613,1.242725,15.785635,1.429836,0,0,9.46297,1.203019,0,2.366108,1.456246,1.226078,0,0.543465,1.741942,8.576486,16.436555,4.687317,14.12493,0.743379,12.496001,24.783147,0,10.249104,18.985459,1.264342,0.969941,3.629417,2.455673,0.939496,2.111384,10.462495,4.905127,16.208253,1.119109,1.656219,0,0,0.908637,5.289634,3.955266,1.040523,9.43311,0,2.033153,7.917727,1.318882,9.00398,4.213448,0,9.206848,6.341516,5.669146,2.540476,0,1.248341,1.118776,0
hsa-mir-188,23.815783,21.761322,13.876145,8.458062,21.409015,29.005638,14.570752,18.596415,10.932895,4.217875,9.782262,14.88336,1.315663,9.519511,6.886979,3.03613,3.728176,15.785635,2.144754,4.780237,4.849425,6.308647,4.812076,4.41044,9.464431,8.009355,2.452155,3.643173,1.086929,0,9.648546,5.229813,18.749268,23.835819,14.867589,14.995202,10.621349,0,17.935933,11.953808,0.632171,5.819643,6.049029,8.185577,0.939496,16.891072,14.647492,29.43076,8.404279,8.952872,31.468155,4.875484,8.789955,8.177737,12.342479,0,10.925488,21.561395,4.636363,0,8.907443,6.59441,5.296459,0,1.602988,0,4.756137,5.669146,6.35119,5.446475,1.248341,10.068984,4.666813
hsa-mir-18a,151.138623,402.254737,185.593439,52.439982,178.828247,225.59941,136.435226,347.932919,124.817216,152.687082,76.00065,73.769696,151.301257,169.764606,71.518632,52.626252,161.554302,129.442209,165.146036,160.934632,186.702876,88.951919,174.437769,129.556674,184.556414,127.421556,155.711867,55.168049,87.497813,157.936054,177.962077,144.193413,267.177063,98.874508,144.958995,247.004292,126.276037,141.872382,122.989254,150.477344,146.031545,241.515202,135.49824,117.053749,59.658023,198.470091,253.192369,161.86918,67.834541,200.320513,187.152712,125.369579,205.549707,84.50328,117.253552,90.971117,40.060121,154.972529,82.792203,103.690782,40.57835,222.891042,146.18226,169.942388,88.164338,95.751224,114.147288,119.052073,114.321426,279.131832,131.075833,104.046165,85.558236
hsa-mir-18b,9.159917,36.26887,6.938072,8.458062,11.334185,6.445697,1.986921,17.396646,4.555373,3.3743,2.257445,3.235513,11.840968,14.279266,2.648838,3.03613,0,3.157127,11.438686,23.901183,9.698851,5.046917,6.015095,3.30783,10.647485,5.096862,3.678233,2.602266,2.173859,1.161295,2.144121,5.976929,7.812195,7.062465,8.920554,5.414934,5.900749,7.153229,7.686828,4.922156,11.379081,10.669346,2.419611,3.274231,14.562195,33.782143,9.416245,6.540169,7.803974,16.786635,29.811936,6.268479,12.846857,14.538199,11.460873,5.932899,9.364704,12.128285,7.285714,10.165763,1.979432,13.188819,7.415042,7.022413,4.808964,7.365479,1.585379,5.669146,6.35119,5.446475,0,5.59388,0.777802
hsa-mir-190,0,5.934906,1.734518,0,5.037415,3.222849,1.986921,4.799075,0.911075,3.3743,0,1.294205,0,0,0,1.012043,1.242725,5.261878,2.859672,19.120946,8.486494,1.261729,1.203019,2.20522,2.366108,0,3.678233,2.081813,0,1.741942,5.360304,4.482697,4.687317,3.531232,8.177174,1.2496,1.18015,7.153229,3.416368,8.437982,1.896514,4.849703,12.098057,2.455673,0.939496,0,0,4.905127,2.401223,5.595545,3.312437,4.178986,5.409203,7.269099,7.934451,0,0.520261,4.042762,2.649351,2.033153,0.989716,0,1.059292,0,3.205976,0,1.585379,4.535317,0,10.89295,4.993365,12.306536,0
hsa-mir-1908,2.747975,0,1.734518,0,0.629677,0,0,1.199769,3.644298,0,0,0,0,0,0,0,1.242725,0,0,0,0,0.630865,0,0,0,0,0,0,0,0.580647,0,0,0,0,0,0,2.3603,0,0.854092,0.703165,0,0,0,0.818558,0,0,0,3.270084,0.600306,0,0,0,3.380752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118776,0
hsa-mir-1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.793293,0,1.012043,0,0,0,0,1.212356,0.630865,0,0,0,0,0,0,0,0,0,0,0,0,1.486759,0.416533,0,0,0,0.703165,1.264342,0,0,0,0,0,0,0,0.600306,0,0,0,0,0,2.644817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.361619,0,1.118776,0
hsa-mir-190b,1.831983,0,3.469036,3.383225,0,0,1.986921,1.199769,0.911075,2.530725,0.752482,1.941308,1.315663,5.553048,1.059535,0,2.485451,1.052376,0,3.186824,4.849425,0.630865,0,0.551305,4.732216,0.728123,2.452155,1.040907,0,0,3.216182,1.494232,0,6.179657,0,0.833067,0,0,1.708184,5.625321,0.632171,0,1.209806,0,0.469748,2.111384,1.046249,11.445296,0.600306,4.476436,3.312437,2.089493,0,0,0.881606,0,0,2.695174,0.662338,0,1.979432,2.637764,1.059292,1.404483,0,0,17.439169,3.401488,8.891666,4.084856,0,3.356328,1.555604
hsa-mir-191,17946.10855,16271.53382,15218.66203,3674.181936,15180.25132,10084.29361,12412.29401,14637.17795,9435.088215,11139.40837,9980.164583,6605.623322,16508.94059,17339.78862,5734.204978,8292.682927,16505.87871,18966.96698,16370.90513,7989.368754,9759.468503,6062.609534,10388.0699,9464.804138,19038.88698,9879.17524,8580.091686,7765.163146,16824.57939,12278.94759,19172.73364,13795.49937,10485.52791,11603.62975,8509.464707,17226.98736,13924.58842,10386.48898,7763.696647,16947.68662,18248.8858,20671.37347,26555.2355,9992.952218,11799.60541,9537.121297,14107.62768,28134.17157,9675.126574,11761.8357,9533.194763,13768.36577,7528.934164,8264.96594,6859.773568,13732.68335,2924.909123,24623.11355,20806.01191,9155.286095,8448.214602,3678.361632,5200.063134,10426.87843,11358.77275,10731.50252,17518.43796,18928.14584,9822.75098,11082.21454,17835.05168,14073.08292,7807.577971
hsa-mir-1910,10.9919,0.659434,5.203554,0,0.629677,3.222849,3.311535,2.399537,7.288597,0.843575,0,1.294205,1.315663,0.793293,0,0,2.485451,4.209503,2.144754,1.593412,1.212356,0,3.609057,0,1.183054,0.728123,0,0.520453,0.543465,0.580647,1.072061,2.988465,0,0,0,1.666134,2.3603,0,0,3.515826,0,0.969941,1.209806,0.818558,0,0,5.231247,3.270084,0.600306,0,1.656219,1.392995,3.380752,1.817275,1.763211,0,1.040523,1.347587,4.636363,0,1.979432,2.637764,3.177875,1.404483,1.602988,0,6.341516,0,0,1.361619,0,2.237552,2.333406
hsa-mir-1911,0,0,0,0,0,0,0,0,0,0,0.752482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1912,0,0,0,0,0,0,0,0,0,0,0.752482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1914,0,0,0,0,0.629677,0,0,0,0,0,0,0.647103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.969941,0,0,0.469748,0,1.046249,0,0.600306,0,0,0,1.352301,0,0,0,0,0,0,0,0.989716,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1915,0,0,0,0,0,0,0,0.599884,0,0,0.752482,0,2.631326,0,0,0,2.485451,0,0,0,0,0,0,0,0,0.728123,0,0.520453,0,0,0,0,0,0,0,0.416533,0,0,0,0,0,0,0,0.818558,0,0,0,0,0,1.119109,0,0,0.67615,0,0,0,0,0,0.662338,0,0,0,0.529646,0,0,0,0,0,0,0,0,0,0
hsa-mir-192,578.906727,157.604725,884.604244,502.408856,391.659048,2276.942612,652.372317,1108.586265,1763.840362,658.832104,865.353937,496.974795,561.788144,1215.324191,985.367818,436.190669,813.985135,807.172151,1117.416687,1489.840404,1836.719849,922.955021,1461.668203,1185.305737,1536.787062,634.195286,912.201803,800.977619,737.481563,1348.262936,1377.598005,1050.445281,574.97754,1220.040803,1000.588757,772.669412,861.509412,3998.655193,3014.944903,1942.142165,1339.570756,854.517644,1806.239936,735.883359,3301.390455,893.11541,440.471022,784.820268,664.538383,1801.765506,584.645197,1202.851461,601.773813,392.531364,3867.60399,733.701832,235.678377,658.970147,815.33762,666.874048,807.608144,489.305187,1391.909342,1995.769699,456.851571,1268.703713,895.739135,1035.186124,2488.396375,2151.357534,1777.637964,1880.662405,1106.812458
hsa-mir-193a,52.211524,48.138682,12.141627,69.356105,28.335462,82.182642,64.906078,59.988434,130.283663,67.486003,54.178681,85.417543,7.893979,93.608521,18.541868,142.698107,27.339959,174.694364,52.189007,20.714359,9.698851,110.401318,12.030191,6.61566,80.447668,40.774898,42.912719,20.818132,86.410883,11.612945,13.936789,34.367342,124.995117,56.499719,17.097728,44.569071,54.286894,61.994654,140.071095,101.958948,18.965136,32.008039,32.664754,116.235191,87.842916,48.561831,196.694898,55.591436,51.626288,10.071981,46.374123,43.182855,14.875308,42.705959,109.319101,39.552659,116.538535,74.117297,19.870129,20.331526,212.78891,15.826583,18.537605,16.853791,27.250795,116.00629,66.585918,31.74722,64.782141,19.062662,62.417063,191.310691,23.334064
hsa-mir-193b,4.579958,1.318868,3.469036,0,2.518708,12.891395,8.60999,1.799653,2.733224,6.7486,0.752482,2.58841,1.315663,26.178654,0,2.024087,0,1.052376,8.579015,1.593412,6.061782,7.570376,4.812076,1.10261,3.549162,2.912493,3.678233,2.602266,1.630394,4.064531,3.216182,2.988465,4.687317,66.210608,3.716897,6.664534,1.18015,3.576615,68.327363,4.922156,0.632171,0.969941,9.678446,3.274231,18.789929,4.222768,2.092499,32.700844,2.401223,6.714654,3.312437,4.875484,2.028451,0.908637,19.395324,9.888165,3.641829,17.518634,3.974026,0,21.773749,0,8.474334,23.876203,8.01494,14.730957,19.024548,3.401488,15.242857,14.977806,8.738389,10.068984,8.555824
hsa-mir-194-1,52.211524,42.203776,72.849761,43.98192,91.932831,111.18828,43.712257,130.174902,123.906141,47.240202,51.168755,36.884848,47.363872,68.22316,68.340026,29.349256,80.777151,103.132817,160.141611,160.934632,189.127588,73.811167,96.241528,110.260999,119.488447,69.171702,56.399574,90.03842,51.629144,99.871329,83.620735,67.240452,17.186829,67.093416,81.028361,48.734405,57.827344,257.516256,193.878893,106.881104,112.526472,80.505067,169.3728,47.476346,178.97407,52.784599,30.341234,63.766647,66.033624,155.556152,36.436811,105.867645,41.245171,30.893672,196.59806,49.440824,47.864041,36.384855,80.805191,46.762509,97.98187,56.711922,67.265025,141.852737,36.868723,110.482181,90.366603,81.635707,209.589281,160.671006,167.27773,212.567434,79.335819
hsa-mir-194-2,67.783383,58.030192,97.133015,37.215471,92.562508,145.028192,50.997633,143.972242,143.949782,47.240202,64.713425,40.120361,51.310861,88.848766,75.227005,29.349256,99.418032,111.551823,149.417842,162.528044,157.606324,82.643273,98.647566,105.299254,166.810605,72.812318,74.790739,93.681593,50.542215,114.968157,94.341342,64.251987,34.373657,102.40574,62.443875,49.567472,64.908243,302.820041,212.668918,130.085554,127.698581,94.084235,195.988526,58.936153,199.173243,35.893527,41.849978,76.846985,75.638515,176.819224,23.187062,117.708105,32.455217,48.157783,195.716454,33.619761,39.019599,41.775204,108.623371,71.160341,100.951018,56.711922,63.027858,146.066185,48.089639,149.150944,104.635014,90.706342,195.616662,168.840718,169.774412,241.655609,85.558236
hsa-mir-195,1.831983,0,0,0,0.629677,11.27997,0,0.599884,4.555373,4.217875,0.752482,1.294205,1.315663,7.139633,2.119071,0,0,1.052376,2.144754,3.186824,1.212356,5.677782,2.406038,0.551305,3.549162,0,0,0.520453,3.260788,2.322589,2.144121,0.747116,9.374634,31.781092,0.743379,7.914134,2.3603,7.153229,59.786443,7.031652,0,0.969941,9.678446,7.367019,13.15295,8.445536,1.046249,24.525633,0,1.119109,4.968656,1.392995,0.67615,0,22.921747,5.932899,0.520261,13.475872,2.649351,0,3.958863,1.318882,1.588938,1.404483,3.205976,14.730957,6.341516,4.535317,8.891666,10.89295,9.98673,11.18776,4.666813
hsa-mir-196a-1,0.915992,11.869812,1.734518,8.458062,1.259354,27.394214,3.311535,15.596993,0.911075,27.837976,6.772335,3.235513,6.578316,8.726218,7.946515,6.07226,9.941803,11.576133,4.289507,7.967061,3.637069,16.402482,7.218115,5.51305,1.183054,3.640616,15.93901,6.765893,5.434647,12.77424,7.504425,7.471161,14.061951,19.421778,6.690415,6.248001,4.7206,9.537639,52.099614,11.953808,0.632171,6.789584,8.46864,18.008269,24.896655,10.55692,7.323746,14.71538,5.402751,14.548417,6.624875,8.357972,6.761504,1.817275,24.684958,0,10.925488,8.085523,14.571428,0,53.444657,34.29093,18.00796,14.044825,6.411952,7.365479,9.512274,1.133829,7.621428,10.89295,19.97346,2501.583068,17.889449
hsa-mir-196a-2,0,0,0,0,0,3.222849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854092,0,0.632171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.789422,0
hsa-mir-196b,2330.282776,4357.539836,14103.36687,14564.78199,3831.584091,10851.3316,7736.407144,6197.40514,320.698248,7059.879487,8114.010005,5440.838645,8584.701733,195.149968,9359.934733,8028.539621,9749.180733,7190.883059,147.988007,13101.03508,10740.26478,2760.663821,18811.60962,13256.12858,105.2918,6605.533445,12330.66335,9672.104016,5188.457245,26131.44925,10412.92562,13672.97233,7076.286083,2679.322604,11981.0468,8460.625933,9133.179914,6293.649601,442.419677,7850.838982,96.722192,11414.26065,16881.62898,9379.033955,4409.056746,7151.257435,6796.436474,9404.762878,8303.428106,11579.42093,9399.041049,8149.02264,10673.0333,4495.937936,3345.693445,122.613244,2724.088255,6409.124783,32685.03726,17119.14478,2163.518875,12741.71808,15463.54077,23645.86815,11727.45999,4426.652721,2411.36146,57.825293,4255.297528,13226.76398,204.727968,164.460068,21104.10571
hsa-mir-197,2488.749332,1231.822702,2263.546153,1897.989011,1186.311327,2428.416502,3228.083933,2203.975074,2933.660105,2631.954116,3715.002077,3229.041965,2148.477844,3708.642684,1753.530901,2295.314239,1401.794247,2934.023411,2710.968699,1273.136345,1546.966684,2809.871266,1911.597345,830.816626,2994.309511,2981.664402,1796.203818,1040.386135,1364.096332,2869.558755,3271.92927,2913.005798,2638.959416,3128.67193,2265.820602,4691.415414,3703.31032,4206.098843,1904.62525,3809.045657,2684.198881,2011.656746,2392.995709,1885.956906,2588.312664,2343.636183,2603.06865,3971.517564,1627.428687,1894.651554,1745.654496,1340.757998,1123.085734,1620.100513,792.56348,2017.185631,1194.519983,3254.423118,3291.155673,1921.329194,4877.31977,771.545914,3002.562427,3543.509465,1994.117034,4152.288638,5713.705919,3014.85203,4931.06418,2280.71131,1783.87967,2670.518239,2973.537615
hsa-mir-1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-1976,35.723675,25.717926,31.221326,93.038677,32.113523,6.445697,30.466118,30.594101,60.130921,24.463676,29.346786,42.061669,19.734947,61.083527,28.077685,25.301083,18.640881,22.099889,50.044253,23.901183,21.822414,37.221016,9.624153,8.82088,27.210241,32.03742,28.199787,18.215865,3.804253,5.806473,11.792668,20.172136,17.186829,23.835819,9.663933,13.329068,27.143447,22.651893,17.935933,21.79812,53.10238,18.428871,30.245143,30.286634,14.092446,25.336607,23.017488,16.350422,24.012227,33.57327,43.061686,31.342395,25.693713,14.538199,34.38262,25.709229,48.904564,49.860727,24.506492,22.364678,96.992155,44.841985,26.482293,33.707581,11.220916,40.510133,53.902886,23.810415,39.37738,10.89295,16.228436,39.157159,18.667252
hsa-mir-198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-mir-199a-2,247.317747,207.721708,804.81641,351.85536,474.776402,1061.928649,266.247382,443.314529,1062.312945,366.111566,256.596254,207.719934,389.436278,1422.373547,184.888908,273.251695,347.963111,571.439997,707.768727,388.792576,584.355754,423.310197,541.358594,309.282102,617.554154,492.211266,1362.172315,288.851578,360.860544,486.001756,501.72441,395.224434,493.730714,1082.322739,296.608406,280.743495,534.607895,623.523156,3319.001669,1095.531315,716.24996,369.547358,1849.792942,650.75336,1004.321684,1148.592868,303.412343,1538.574734,363.184934,674.822733,712.174035,995.295158,1169.063958,344.373581,2090.286998,324.331807,68.674494,1001.257299,617.298669,1004.377378,419.639526,420.723328,588.43656,374.99684,602.723477,869.126491,1712.209321,1386.673198,744.359508,571.879851,1109.775386,1004.660821,363.233604
hsa-mir-199b,507.459378,721.42079,1663.402882,602.213982,1232.90742,1617.870052,642.437713,1357.538267,1936.033455,690.887956,595.965494,451.030511,810.44847,2966.914148,395.206662,573.82856,879.849581,1641.706069,1500.612685,854.068937,1006.255759,843.466071,1323.321006,857.830571,1912.998214,814.769833,2907.030207,616.737153,838.022528,1455.682679,1394.750976,1012.342358,1042.146791,1464.578649,883.878181,603.140328,1202.572727,1198.165912,4513.876433,3081.269719,1693.586623,889.435504,3779.433061,1213.102489,1988.913942,1917.136626,628.795924,2753.411107,761.787902,1583.539249,1222.289391,2143.819802,2362.469328,767.798617,3347.456656,757.433428,119.660103,1739.735091,1332.623307,1907.097126,632.428436,989.161429,1449.640741,858.138836,1324.068063,1410.489178,3671.737766,3010.316713,1503.961873,1447.40067,2143.401955,2569.828402,809.692037
hsa-mir-19a,210.678081,654.158523,206.407657,52.439982,458.404802,415.747483,274.857372,811.643515,190.414584,452.15622,376.993324,159.187239,60.520503,614.008436,475.201577,185.203927,287.069567,480.935688,366.037968,560.881093,455.845982,325.526173,564.215956,845.150556,711.015415,396.099007,505.144009,113.458818,382.599131,760.647909,719.352733,635.795828,976.524355,256.897159,435.620365,792.663015,389.44946,732.013801,227.188483,357.911065,300.281316,909.804256,185.100275,334.790093,140.454716,268.145762,537.772221,264.87684,210.707292,393.926372,122.560183,360.089291,465.867592,129.935151,127.832819,59.328989,107.173831,146.887006,134.454538,101.657629,25.732612,469.521958,748.389612,234.548585,123.430074,121.530399,185.489343,444.461074,281.992851,733.912475,614.183903,646.65251,308.009651
